PH1,PH2,PH3,PH4,PH5,PH6,PH7,PH8,PH9,PH10,PH11,PH12,PH13,PH14,PH15
1,1,1,1,1,1,1,1,1,1, 0.883883209709256, 0.604098679111000, 0.381139995179788, 0.381537984485381, 0.512655843950900
1,1,1,1,1,1,1,1,1,1, 0.895722222113826, 0.643829765513852, 0.430793781191406, 0.405222479621932, 0.507006892481292
1,1,1,1,1,1,1,1,1,1,1, 0.844326128724235, 0.479377020105964, 0.272533168044572, 0.330997304673540
1,1,1,1,1,1,1,1,1,1,1, 0.848398272883194, 0.478159677739776, 0.236163870637956, 0.256481133397348
1,1,1,1,1,1,1,1,1,1,1, 0.889486766737259, 0.603907581047165, 0.361538174598952, 0.291483985721841
1,1,1,1,1,1,1,1,1,1,1, 0.887348694008998, 0.601136581327812, 0.374799921245300, 0.330157715159828
1,1,1,1,1,1,1,1,1,1,1, 0.886646960621917, 0.601259862609368, 0.383433389213694, 0.350529578947664
  0.620206282210623, 0.873402094070208,1,1,1,1,1,1,1,1,1,1, 0.889068851134659, 0.646652436330897, 0.494613053319398
  0.619085152926154, 0.873028384308718,1,1,1,1,1,1,1,1,1,1, 0.889573997761868, 0.650745474686490, 0.504366435250130
  0.560880415049317, 0.853626805016439,1,1,1,1,1,1,1,1,1,1,1, 0.896654526201475, 0.689963578604426
  0.559875375790477, 0.853291791930159,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.543632210912617, 0.847877403637539,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.543307365140790, 0.847769121713597,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.545484827536857, 0.848494942512286,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.564176596813026, 0.854725532271009,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.573830090612357, 0.857943363537452,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.588044662816722, 0.862681554272241,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.594356867702653, 0.864785622567551,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.592484911501447, 0.864161637167149,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.594251747189755, 0.864750582396585,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.592629675781340, 0.864209891927113,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.584657624242939, 0.861552541414313,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.562692142765117, 0.854230714255039,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.557671932825582, 0.852557310941861,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.395416503415257, 0.614188304341623, 0.889429681921922,1,1,1,1,1,1,1,1,1,1,1,1
  0.395416503415257, 0.614188304341623, 0.889429681921922,1,1,1,1,1,1,1,1,1,1,1,1
  0.395416503415257, 0.614188304341623, 0.889429681921922,1,1,1,1,1,1,1,1,1,1,1,1
  0.589266196155208, 0.863088732051736,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1, 0.875640232049690, 0.636177512924568, 0.645434329700066, 0.884897048825188,1,1,1,1,1,1,1
1,1,1,1, 0.875640232049690, 0.636177512924568, 0.645434329700066, 0.884897048825188,1,1,1,1,1,1,1
1,1,1,1, 0.876011037509624, 0.632626850027233, 0.637220587525594, 0.880604775007985,1,1,1,1,1,1,1
1,1,1,1, 0.877775215990594, 0.616918597970797, 0.491106563703288, 0.642558197456561, 0.890595015733476,1,1,1,1,1,1
1,1,1,1, 0.879626390934979, 0.625272159916326, 0.504340806647827, 0.651370697286590, 0.892675659620111,1,1,1,1,1,1
1,1,1,1, 0.890052177174118, 0.647465251072916, 0.503524360248721, 0.624861675975169, 0.878750389625245,1,1,1,1,1,1
1,1,1,1, 0.892583678003407, 0.657530408126252, 0.518377201490368, 0.634497890615607, 0.881067419248084,1,1,1,1,1,1
1,1,1, 0.871439089277000, 0.615968621316105, 0.497465236863121, 0.479938406523167, 0.574160141336392, 0.847157439637240,1,1,1,1,1,1
1,1,1, 0.869051178452181, 0.603648119210889, 0.469354570420507, 0.442392622407918, 0.546058118136966, 0.838423125390847,1,1,1,1,1,1
1,1,1, 0.888160668766905, 0.666597309932716, 0.559162523061063, 0.516778085513909, 0.581654497740968, 0.845602294122311,1,1,1,1,1,1
1,1,1, 0.883214111061240, 0.643619918836330, 0.509352088818922, 0.449347339528255, 0.529047532638860, 0.828646474154438,1,1,1,1,1,1
1,1,1,1,1,1, 0.840442989979916, 0.680885979959833, 0.840442989979916,1,1,1,1,1,1
1,1,1,1,1, 0.881618359690833, 0.586070076620229, 0.527285074167959, 0.822833357238563,1,1,1,1,1,1
1,1,1,1,1,1, 0.841348208750089, 0.682696417500178, 0.841348208750089,1,1,1,1,1,1
1,1,1,1,1, 0.896329390307119, 0.620704749225987, 0.552421327530617, 0.828045968611749,1,1,1,1,1,1
1,1,1,1,1,1, 0.844783092326315, 0.689566184652629, 0.844783092326315,1,1,1,1,1,1
1,1,1,1,1,1, 0.852160597680223, 0.704321195360447, 0.852160597680223,1,1,1,1,1,1
1,1,1,1,1,1, 0.851719795894612, 0.703439591789224, 0.851719795894612,1,1,1,1,1,1
1,1,1,1,1,1, 0.858142646145468, 0.716285292290935, 0.858142646145468,1,1,1,1,1,1
1,1,1,1,1,1, 0.857622164694376, 0.715244329388752, 0.857622164694376,1,1,1,1,1,1
1,1,1,1,1,1, 0.853100325074720, 0.706200650149439, 0.853100325074720,1,1,1,1,1,1
1,1,1,1,1,1, 0.863189955856978, 0.726379911713957, 0.863189955856978,1,1,1,1,1,1
1,1,1,1,1,1, 0.854167728928619, 0.708335457857238, 0.854167728928619,1,1,1,1,1,1
1,1,1,1,1,1, 0.847368603994953, 0.694737207989905, 0.847368603994953,1,1,1,1,1,1
1,1,1,1,1,1, 0.837504829472083, 0.675009658944166, 0.837504829472083,1,1,1,1,1,1
1,1,1,1,1, 0.884689672996949, 0.580130093145921, 0.506191167300995, 0.810750747152023,1,1,1,1,1,1
1,1,1,1, 0.896935126184115, 0.658290156067884, 0.415504069008597, 0.331458281766564, 0.564889349858298, 0.887580107216562,1,1,1,1,1
1,1,1,1,1, 0.872517409972010, 0.543279893912932, 0.362930451414701, 0.586090860978646, 0.893922893504867,1,1,1,1,1
1,1,1,1,1, 0.882512715176510, 0.574120857733802, 0.500703569938074, 0.809095427380782,1,1,1,1,1,1
1,1,1,1, 0.894930633981498, 0.657514372502398, 0.424416742566665, 0.345117941977260, 0.572389976356628, 0.889105038425133,1,1,1,1,1
1,1,1,1,1, 0.877425333090302, 0.559911717666885, 0.384423980130665, 0.598814139621881, 0.896876544067800,1,1,1,1,1
1,1,1, 0.880196936353524, 0.633164607521445, 0.483630592791612, 0.383742743487618, 0.319423753999433, 0.537500229216378, 0.871156297080872,1,1,1,1,1
1,1,1, 0.881793866982445, 0.643604130295683, 0.511482997713825, 0.427242931329042, 0.366114478712974, 0.569174704710376, 0.880630422925857,1,1,1,1,1
1,1,1, 0.843288083784955, 0.527690668528007, 0.369331429432733, 0.344313846711016, 0.310032879165284, 0.485725095998151, 0.835077218854201,1,1,1,1,1
1,1,1, 0.846203922212197, 0.526093455650130, 0.342591320184631, 0.298661138239195, 0.265565193731331, 0.343935930441188, 0.605997510137402, 0.891667421935050,1,1,1,1
1,1,1, 0.827147815455722, 0.473720512005271, 0.305545547015184, 0.355240488143989, 0.347532298462741, 0.309905707571982, 0.522737101097347, 0.864096054309753,1,1,1,1
1,1,1, 0.837179430392966, 0.489289329961734, 0.292146867638679, 0.316772999229845, 0.304743257987371, 0.253825792393296, 0.364238039242969, 0.627398076349969, 0.888978602672859,1,1,1
1,1,1, 0.842969414435417, 0.500477947750688, 0.290754146525569, 0.302163749436151, 0.286953974371612, 0.228554369219470, 0.336333274656384, 0.608935152341989, 0.883120408759316,1,1,1
1,1,1, 0.894716203058350, 0.663041717585576, 0.518902997920403, 0.627545655317477, 0.696738060829045, 0.445843985014868, 0.261524997690084, 0.464597595954544, 0.829146694374583,1,1,1
1,1,1,1, 0.881721421758856, 0.645576843520075, 0.645989421763581, 0.711575478902958, 0.459255124867108, 0.248345199605900, 0.327802228203387, 0.600381962554531, 0.891111287990531,1,1
1,1,1,1, 0.882717069143349, 0.650693029008477, 0.653234850586905, 0.716322012243629, 0.467461469487275, 0.263642176905237, 0.339641468445803, 0.602886676515743, 0.890489037009752,1,1
1,1,1,1,1, 0.894570739835100, 0.789141479670200, 0.738214774271832, 0.486820272924610, 0.248166419987730, 0.285157983452641, 0.554877626456870, 0.874709824504082,1,1
1,1,1,1,1,1,1, 0.847779672978664, 0.506044243603554, 0.283424394543128, 0.312045246718081, 0.559095919327674, 0.872210496527830,1,1
1,1,1,1,1,1,1, 0.856363343011024, 0.540609195108506, 0.342374334810158, 0.358897376171630, 0.571291813291690, 0.870522919832736,1,1
1,1,1,1,1,1,1, 0.892415376725053, 0.620761132334520, 0.374173418952918, 0.279456750201149, 0.457360889256362, 0.823731802398663,1,1
1,1,1,1,1,1,1,1, 0.856445800382047, 0.545971830025341, 0.339884819973587, 0.467637351399342, 0.817278561069048,1,1
1,1,1,1,1,1,1,1, 0.866915821691447, 0.569670355735714, 0.337816445524524, 0.434285110607695, 0.799223199127438,1,1
1,1,1,1,1,1,1,1, 0.890320454410114, 0.642566250154155, 0.414058049877103, 0.343495492530688, 0.563479563996119, 0.881796325598492,1
1,1,1,1,1,1,1,1,1, 0.880852298747417, 0.555607494260177, 0.327414514399951, 0.511415741009040, 0.858756422121848,1
1,1,1,1,1,1,1,1,1,1, 0.832626479721945, 0.480165663583549, 0.326728651379184, 0.543466230895504, 0.864276763377923
1,1,1,1,1,1,1,1,1,1, 0.853530202474691, 0.489067302861057, 0.257526011109185, 0.461970923533964, 0.839982012811145
1,1,1,1,1,1,1,1,1,1, 0.874412249326514, 0.509109443329809, 0.222190723675367, 0.414702114667360, 0.827208584995289
1,1,1,1,1,1,1,1,1,1, 0.880791814987896, 0.518514606609260, 0.214656789813234, 0.396937019750272, 0.820003021558402
1,1,1,1,1,1,1,1,1,1, 0.894450212779804, 0.550513881922659, 0.232047777697935, 0.286304231344891, 0.502219063985369
1,1,1,1,1,1,1,1,1,1,1, 0.770317008759982, 0.345478789479328, 0.266983521090267, 0.465775677194039
1,1,1,1,1,1,1,1,1,1,1, 0.776940992392671, 0.356821236882403, 0.264808515595615, 0.448906309123527
1,1,1,1,1,1,1,1,1,1,1, 0.782474042880441, 0.362735459673604, 0.254798959761095, 0.428037881078349
1,1,1,1,1,1,1,1,1,1,1, 0.785350672661705, 0.368162211173328, 0.254911602196282, 0.421378459354147
1,1,1,1,1,1,1,1,1,1,1, 0.794768344686199, 0.377615151585343, 0.236251156177709, 0.384056123409804
1,1,1,1,1,1,1,1,1,1,1, 0.793776160046347, 0.375714006988194, 0.236350804030801, 0.386915497475864
1,1,1,1,1,1,1,1,1,1,1, 0.829677634350565, 0.428835753940157, 0.204668031795966, 0.277568766141071
1,1,1,1,1,1,1,1,1,1,1, 0.843263683794789, 0.468136595318182, 0.236199164332303, 0.270760302969524
1,1,1,1,1,1,1,1,1,1,1, 0.838671851028739, 0.466195091528790, 0.264944461371067, 0.334560883670425
1,1,1,1,1,1,1,1,1,1,1, 0.852833301208926, 0.505702791204116, 0.297904000259749, 0.335031153221145
1,1,1,1,1,1,1,1,1,1,1, 0.856864261908257, 0.508615968072072, 0.272301086776509, 0.271873253326962
1,1,1,1,1,1,1,1,1,1,1, 0.867172270109288, 0.539029728743363, 0.300023778751567, 0.275128583302900
1,1,1,1,1,1,1,1,1,1,1, 0.885907861687093, 0.592972853328372, 0.313339237933480, 0.176508478968233
1,1,1,1,1,1,1,1,1,1,1,1, 0.838473214017702, 0.458106960061591, 0.181954810096261
1,1,1,1,1,1,1,1,1,1,1,1, 0.838473214017702, 0.458106960061591, 0.181954810096261
1,1,1,1,1,1,1,1,1,1,1,1, 0.835974583067180, 0.456425848465188, 0.189404630059665
1,1,1,1,1,1,1,1,1,1,1,1, 0.838537793794444, 0.457929709850690, 0.181100160579851
1,1,1,1,1,1,1,1,1,1,1,1, 0.830927366955000, 0.461094353747834, 0.228646226468500
  0.677949798079095, 0.892649932693032,1,1,1,1,1,1,1,1,1,1, 0.854983487837520, 0.531226675553539, 0.318762587473017
  0.658071707416446, 0.886023902472149,1,1,1,1,1,1,1,1,1,1, 0.852744182550778, 0.544627997511084, 0.370163079779363
  0.534967412392498, 0.844989137464166,1,1,1,1,1,1,1,1,1,1, 0.892328224399908, 0.655218596078915, 0.504014666237203
  0.524573151268677, 0.841524383756226,1,1,1,1,1,1,1,1,1,1, 0.894850956891420, 0.677577833574900, 0.558478716267601
  0.371141053928246, 0.601773210024080, 0.886835715228799,1,1,1,1,1,1,1,1,1,1,1,1
  0.382589546017679, 0.606025234727908, 0.887097231633209,1,1,1,1,1,1,1,1,1,1,1,1
  0.250349964256889, 0.507597345866727, 0.854488414668659,1,1,1,1,1,1,1,1,1,1,1,1
  0.273988192668326, 0.519035750963663, 0.856623812044533,1,1,1,1,1,1,1,1,1,1,1,1
  0.174214654267465, 0.273246156611852, 0.541205394170944, 0.865786165040947,1,1,1,1,1,1,1,1,1,1,1
  0.189813457898529, 0.282666736905875, 0.544315340732123, 0.866198564405931,1,1,1,1,1,1,1,1,1,1,1
  0.275525395954496, 0.219529413418636, 0.284969649057794, 0.552677823039364, 0.869662151143110,1,1,1,1,1,1,1,1,1,1
  0.284748431187706, 0.229666717540193, 0.290601111214902, 0.553110841974466, 0.869224673242180,1,1,1,1,1,1,1,1,1,1
  0.392641891213355, 0.269298982669642, 0.223733375842156, 0.462512197734147, 0.837130395747091,1,1,1,1,1,1,1,1,1,1
  0.393087767062793, 0.269913662509843, 0.224257493037668, 0.462665161613150, 0.837113542952272,1,1,1,1,1,1,1,1,1,1
  0.488254344047897, 0.329028659594005, 0.203515706174352, 0.300560894954928, 0.606095014568836, 0.897243251142971,1,1,1,1,1,1,1,1,1
  0.489157795209064, 0.330573666929589, 0.205220407019192, 0.300834101725011, 0.605290019337916, 0.896846390134766,1,1,1,1,1,1,1,1,1
  0.859220299647734, 0.516508820403155, 0.239240480725419, 0.237760049781487, 0.527732440760668, 0.871924350949179,1,1,1,1,1,1,1,1,1
  0.859579237416682, 0.517932418779085, 0.241202910847426, 0.238254360637840, 0.526733476766335, 0.871328845613518,1,1,1,1,1,1,1,1,1
  0.890834053980904, 0.609585696419975, 0.311121776801762, 0.199552152311413, 0.333769818383748, 0.610446128825851, 0.883858328390826,1,1,1,1,1,1,1,1
  0.891009800937254, 0.610247126342076, 0.312552164589315, 0.200720284227370, 0.333009961278103, 0.608890902144498, 0.883286385909272,1,1,1,1,1,1,1,1
1, 0.863135205527767, 0.518467818817810, 0.259449551449295, 0.279220290868004, 0.538287175020529, 0.863183822311777,1,1,1,1,1,1,1,1
1, 0.864020943828653, 0.521568338087547, 0.261166507463275, 0.274583120613736, 0.531835352044571, 0.860871344635216,1,1,1,1,1,1,1,1
1,1, 0.829227379104260, 0.444639515645991, 0.247174263714903, 0.477339496908871, 0.845577369735700, 0.882043404515566, 0.764086809031131, 0.882043404515566,1,1,1,1,1
1,1, 0.832878127666455, 0.444444520270125, 0.227403616139090, 0.349169548368067, 0.629515691067090, 0.770251583369844, 0.748136434270803, 0.874068217135401,1,1,1,1,1
1,1, 0.862348782755856, 0.504481699226701, 0.253033303431692, 0.323586840165797, 0.481184398626867, 0.518861656920323, 0.613799677533991, 0.863435966035584,1,1,1,1,1
1,1, 0.878677661620037, 0.547656670466005, 0.289736761483584, 0.325255245671986, 0.450619997056592, 0.479205216364945, 0.594084008285910, 0.861001295943187,1,1,1,1,1
1,1, 0.888552956391428, 0.567504932509043, 0.276489568195286, 0.252924181595304, 0.359132332849674, 0.396394710717279, 0.529800208604584, 0.837151241219346,1,1,1,1,1
1,1, 0.863307075282930, 0.493508361599766, 0.193658984616441, 0.215943225993084, 0.388932919198239, 0.460052050659073, 0.566683967231637, 0.843079308077326,1,1,1,1,1
1,1, 0.873233026074695, 0.528142969355807, 0.219110372726508, 0.189065662736938, 0.340605093283772, 0.420209416456734, 0.535540973989346, 0.831071417524841,1,1,1,1,1
1, 0.883267984875819, 0.603015720547469, 0.367685089220845, 0.278401546634659, 0.330474536627270, 0.581014096751516, 0.745799610458668, 0.729591714497916, 0.864795857248958,1,1,1,1,1
1, 0.892328355874567, 0.632771704823801, 0.403997593551009, 0.290973704743855, 0.311225927205337, 0.555632725511541, 0.728575725560050, 0.713498934223531, 0.856749467111766,1,1,1,1,1
1,1, 0.866210151628083, 0.528701952326588, 0.244118641020693, 0.214019173147613, 0.370213394912857, 0.459072708988268, 0.442467475087906, 0.611953929987074, 0.890738101800004,1,1,1,1
1,1, 0.886021486102326, 0.588978554261060, 0.298319236723073, 0.203509075231513, 0.321026223834339, 0.412867709178444, 0.390660216078002, 0.564514253130082, 0.873842429063360,1,1,1,1
1,1, 0.891986929092005, 0.607271475692807, 0.318264902296455, 0.207769081312499, 0.311379382352736, 0.401850434342467, 0.378156386027362, 0.552018108540884, 0.869121500120101,1,1,1,1
1,1, 0.885540650864504, 0.612709199637120, 0.383518254406310, 0.324006438070268, 0.520591657147565, 0.679071972351649, 0.513537018039319, 0.442215055035922, 0.648367246516519, 0.893552161879258,1,1,1
1,1, 0.888891417966684, 0.621766645970071, 0.391603074757638, 0.324248342496808, 0.516296954767567, 0.675464389643651, 0.508126511968391, 0.433436895537713, 0.641245977644818, 0.891247663456855,1,1,1
1,1, 0.883642981466097, 0.620423111105360, 0.424715654394380, 0.393765947160847, 0.576862468229509, 0.707280810885944, 0.532886526306300, 0.445058626272774, 0.636452733875308, 0.888031868846669,1,1,1
1,1, 0.889737719934835, 0.635819175970256, 0.436232454811593, 0.390685780942885, 0.567262301657837, 0.699801635435728, 0.521434024523659, 0.427086430167644, 0.622167250542725, 0.883440728954137,1,1,1
1,1,1, 0.888999125024930, 0.644670989846050, 0.510592682756658, 0.643168896074882, 0.738004662686022, 0.544293148446041, 0.402189054973211, 0.570525002795005, 0.862872511721158,1,1,1
1,1,1, 0.894213397084013, 0.653403610616553, 0.503516978604324, 0.623676713695041, 0.724024132826585, 0.523320112662122, 0.365920508135228, 0.540577415097399, 0.853302835420966,1,1,1
1,1,1,1, 0.881978014021908, 0.654582928787161, 0.663231815508596, 0.745494340336807, 0.538883137911318, 0.354224918454619, 0.511270181549134, 0.841060961412371,1,1,1
1,1,1,1, 0.881761221808946, 0.652962307501568, 0.660640949576298, 0.743770084888963, 0.536466941098931, 0.349839085952655, 0.507598232629663, 0.839895866770653,1,1,1
1,1,1,1, 0.894356380800314, 0.683216911232900, 0.683364680064857, 0.754071779189089, 0.537893109945911, 0.321169910514935, 0.466931009419405, 0.824086579293564,1,1,1
1,1,1,1, 0.894283279886285, 0.682721248255526, 0.682592656852195, 0.753597037636506, 0.537296708153244, 0.320068766178339, 0.466016804511151, 0.823802397332504,1,1,1
1,1,1,1,1, 0.895565767886588, 0.791131535773176, 0.756396118405383, 0.529593767795126, 0.284143476768120, 0.309974890568970, 0.581742669420105, 0.887147838342925,1,1
1,1,1,1,1, 0.896907788563975, 0.793815577127949, 0.758115011600674, 0.531483929171647, 0.287614516491758, 0.311713501346256, 0.580483054720327, 0.886107363730882,1,1
1,1,1,1,1, 0.897848665078976, 0.795697330157951, 0.761289136721107, 0.529911727374296, 0.266036155543120, 0.275818137502878, 0.555972359662921, 0.879719121970999,1,1
1,1,1,1,1,1,1, 0.864080326604271, 0.532987811735560, 0.271365333694241, 0.277400342789383, 0.552254298416929, 0.877311804190497,1,1
1,1,1,1,1,1,1, 0.875773460858848, 0.561225745909944, 0.284315208446916, 0.253004748630342, 0.519099551265472, 0.864957726030950,1,1
1,1,1,1,1,1,1, 0.877554443466866, 0.568169410681875, 0.295421380223804, 0.256879500742126, 0.512400286206011, 0.860327198472679,1,1
1,1,1,1,1,1,1, 0.887833567248924, 0.594992191355372, 0.314845730686662, 0.245712602007921, 0.487688941132721, 0.849663445705015,1,1
1,1,1,1,1,1,1, 0.891173863857986, 0.607101796202162, 0.334437630102545, 0.254969002466549, 0.479162980144180, 0.842703675436000,1,1
1,1,1,1,1,1,1,1, 0.830307850522673, 0.455938746444238, 0.255900692111091, 0.465216546980161, 0.834946750790635,1,1
1,1,1,1,1,1,1,1, 0.835413728634813, 0.471840674538681, 0.266588925844681, 0.459310742612572, 0.829148762671759,1,1
1,1,1,1,1,1,1,1, 0.842315860854177, 0.493505315076471, 0.282594914885569, 0.453937327958435, 0.822531867295160,1,1
1,1,1,1,1,1,1,1, 0.857228522069369, 0.534983326665508, 0.315245318661683, 0.454454745604318, 0.816964231538774,1,1
1,1,1,1,1,1,1,1, 0.865938748799335, 0.561972968913626, 0.335867173787885, 0.449570436032230, 0.809737482358637,1,1
1,1,1,1,1,1,1,1, 0.878384551542222, 0.597972621061937, 0.373577820890326, 0.466775984763727, 0.812786233393116,1,1
1,1,1,1,1,1,1,1, 0.888465607817162, 0.628956831571351, 0.400338361429167, 0.467668659412928, 0.807821521737950,1,1
1,1,1,1,1,1,1,1, 0.894969118351938, 0.647961756181034, 0.428030648652045, 0.492052502168743, 0.817014491345793,1,1
1,1,1,1,1,1,1,1,1, 0.868142471181112, 0.551538897294637, 0.390936610573286, 0.599826413987108, 0.892286229527348,1
1,1,1,1,1,1,1,1,1, 0.866552194151503, 0.555610366577049, 0.511564150699590, 0.822505978274044,1,1
1,1,1,1,1,1,1,1,1, 0.878852512007380, 0.579886475633281, 0.410455721225363, 0.596662063580404, 0.887240305980942,1
1,1,1,1,1,1,1,1,1, 0.872897578907051, 0.569754178950401, 0.416939332426380, 0.616206443629761, 0.896123711246731,1
1,1,1,1,1,1,1,1,1, 0.879442059258393, 0.583015955922617, 0.416477587184303, 0.601675543634326, 0.888771853114247,1
1,1,1,1,1,1,1,1,1, 0.879575393951165, 0.593298285339078, 0.547870388824662, 0.834147497436748,1,1
1,1,1,1,1,1,1,1,1, 0.879822013952464, 0.593797423787706, 0.548128805718020, 0.834153395882778,1,1
1,1,1,1,1,1,1,1,1, 0.886488491088737, 0.627421577342238, 0.595377681418265, 0.854444595164764,1,1
1,1,1,1,1,1,1,1,1, 0.872894297431256, 0.601195320859663, 0.583707749425557, 0.855406725997150,1,1
1,1,1,1,1,1,1,1,1, 0.881804423325295, 0.641439457514483, 0.637465645053080, 0.877830610863892,1,1
1,1,1,1,1,1,1,1,1, 0.886153419247439, 0.649859350390461, 0.641258443038606, 0.877552511895583,1,1
1,1,1,1,1,1,1,1,1, 0.891848707086694, 0.677200229909069, 0.678854338558056, 0.893502815735681,1,1
1,1,1,1,1,1,1,1,1,1, 0.894381184044215, 0.788762368088430, 0.894381184044215,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.652617359562996, 0.884205786520999,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.609009910103674, 0.869669970034558,1,1,1,1,1,1,1,1,1,1,1,1,1
  0.468645617606285, 0.636379656047959, 0.888098670107518,1,1,1,1,1,1,1,1,1,1,1,1
  0.440315401982061, 0.618569787093591, 0.883078791859742,1,1,1,1,1,1,1,1,1,1,1,1
  0.399403657518101, 0.577956642657672, 0.866893254090983,1,1,1,1,1,1,1,1,1,1,1,1
  0.372265029217765, 0.560648200774962, 0.861935914621424,1,1,1,1,1,1,1,1,1,1,1,1
  0.430942377527455, 0.448008911165326, 0.611463397507197, 0.877747518795352,1,1,1,1,1,1,1,1,1,1,1
  0.374433639992932, 0.398289594708852, 0.581234145264730, 0.869390797455718,1,1,1,1,1,1,1,1,1,1,1
  0.440090776796129, 0.442856777450932, 0.597557401864768, 0.871329636252453,1,1,1,1,1,1,1,1,1,1,1
  0.409140054443595, 0.414404344595227, 0.475802621594588, 0.658986216183716, 0.896440376072795,1,1,1,1,1,1,1,1,1,1
  0.508628130202124, 0.499319591639261, 0.522436733633410, 0.668016248448196, 0.894806746187331,1,1,1,1,1,1,1,1,1,1
  0.452375148322976, 0.446096784014260, 0.482168935880678, 0.648164001994978, 0.890246504253473,1,1,1,1,1,1,1,1,1,1
  0.549318755433686, 0.525071709279634, 0.521090818535320, 0.651286540407655, 0.886605340286911,1,1,1,1,1,1,1,1,1,1
  0.497466063257968, 0.474147276385232, 0.480041119496423, 0.629647206830042, 0.881366735136212,1,1,1,1,1,1,1,1,1,1
  0.890426786488123, 0.666716353116040, 0.549544656193508, 0.660647398991385, 0.887392309425795,1,1,1,1,1,1,1,1,1,1
  0.560243136476951, 0.533599766078869, 0.521189794961126, 0.645648019445002, 0.883793702563227,1,1,1,1,1,1,1,1,1,1
1,1, 0.890901376373169, 0.781802752746338, 0.890901376373169,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1, 0.887760739805199, 0.666797334006021, 0.670312448596446, 0.891275854395624,1,1,1,1
1,1, 0.897344191987447, 0.794688383974895, 0.897344191987447,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1, 0.885588614850138, 0.664406992696360, 0.672048140842306, 0.893229762996084,1,1,1,1
1,1,1,1,1,1,1, 0.885101108768235, 0.662864098377481, 0.670424870450255, 0.892661880841010,1,1,1,1
1,1,1,1,1,1,1, 0.887451737416556, 0.670296780680309, 0.678238349110949, 0.895393305847197,1,1,1,1
1,1,1, 0.887991158959106, 0.775982317918212, 0.887991158959106,1, 0.863579221659295, 0.612961025842245, 0.635184386706606, 0.885802582523656,1,1,1,1
1,1,1, 0.894194600939375, 0.788389201878750, 0.894194600939375,1, 0.881994716325495, 0.763989432650990, 0.881994716325495,1,1,1,1,1
1,1,1, 0.891148699994911, 0.782297399989822, 0.891148699994911,1, 0.876444977734970, 0.752889955469940, 0.876444977734970,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1, 0.880926131462169, 0.761852262924338, 0.880926131462169, 0.883581569101992, 0.767163138203984, 0.883581569101992,1,1,1,1,1,1
